PWGTP,WGTP,AGEP,SEX,MAR,HISP,RAC1P,CIT,SCHL,WKHP,WKWN,WAGP,HINCP,INDP,ESR,FS,SERIALNO,R65,NOC,NRC,FER,PUMA,ADJINC,HUPAOC,HUPARC,state,HHSIZE,SQ_AGEP,EDU1,EDU2,EDU3,EDU4,EDU5,BLW21,EDU_AGE,MARRIED,ADJ_WAGP,ADJ_HINCP,INDP_cat,INDP_prefix,INDP_code,IND1,IND2,IND3,IND4,IND5,IND6,OC_under6,FER_MAR,NOC_MAR,OCunder6_MAR,unemp_reg,fs_availibility,fs_lagreceipt,avg_WAGP,avg_HINCP,SIMBENEFIT,SQ_SIMBENEFIT,SIMBENEFIT_SNAP,SB_EDU2,SB_EDU3,SB_EDU4,SB_EDU5,hrs_elast,WKHP_NAP,WKHP_SNAP,WKHP_change,WKHP_change_pct
36,36,63,0,1,03,1,2,21,40,52,39000.0,66100.0,9470,1.0,1,2023HU0733344,0,0.0,0,0,800,1.019518,4,4,72,2,3969,0,0,0,1,0,0,0,1,39761.202,67390.13979999999,"ADM-Justice, Public Order, And Safety Activities",ADM,1,0,0,0,0,1,0,0,0,0.0,0,6.9687724951153465,0.10189418680600915,630,33819.61834677138,71688.77509456254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.134144816000905,37.134144816000905,0.0,0.0
109,109,45,0,2,03,8,2,22,40,52,102000.0,175000.0,8370,1.0,0,2023HU0734332,0,0.0,0,0,2300,1.019518,4,4,72,2,2025,0,0,0,0,1,0,0,0,103990.836,178415.65,SCA-Individual And Family Services,SCA,15,0,0,0,0,0,1,0,0,0.0,0,6.418099089989888,0.0938802934219367,342,65606.91013454545,82851.36250050267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.14080074271128,44.14080074271128,0.0,0.0
119,173,41,0,1,03,9,2,23,40,52,70000.0,205000.0,7870,1.0,0,2023HU0734431,0,2.0,2,0,900,1.019518,3,3,72,4,1681,0,0,0,0,1,0,0,1,71366.26,209001.18999999997,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",EDU,4,0,0,0,0,0,1,1,0,2.0,1,5.055797238509552,0.08522458255736877,755,21832.603905401327,39818.95849206537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.61470211894606,40.61470211894606,0.0,0.0
189,188,49,0,3,03,9,2,21,39,52,32300.0,32300.0,8191,1.0,1,2023HU0735308,0,0.0,0,0,1500,1.019518,4,4,72,1,2401,0,0,0,1,0,0,0,0,32930.431399999994,32930.431399999994,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",MED,9,0,0,0,0,0,1,0,0,0.0,0,4.935338594389125,0.08030826016787515,488,30657.003272958475,30657.003272958475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.56556102140863,38.56556102140863,0.0,0.0
69,121,45,0,1,03,8,2,16,40,52,22900.0,69700.0,7990,1.0,0,2023HU0735452,0,0.0,0,0,400,1.019518,4,4,72,3,2025,0,1,0,0,0,0,0,1,23346.962199999998,71060.4046,MED-Offices Of Chiropractors,MED,9,0,0,0,0,0,1,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,27052.22286186931,71924.3241022098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.10916313761768,34.10916313761768,0.0,0.0
49,49,16,0,1,01,1,1,13,40,52,0.0,60000.0,7071,1.0,0,2023HU0735959,0,0.0,0,0,1000,1.019518,4,4,72,2,256,1,0,0,0,0,1,0,1,0.0,61171.079999999994,"FIN-Lessors Of Real Estate, And Offices Of Real Estate Agents And Brokers",FIN,7,0,0,0,1,0,0,0,0,0.0,0,4.015505711072972,0.05571141487096838,575,39674.33823791217,39674.137929711476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83038433613807,26.83038433613807,0.0,0.0
184,139,40,0,5,03,8,2,16,38,52,15000.0,35000.0,8891,1.0,0,2023HU0736038,0,1.0,1,0,1200,1.019518,2,2,72,4,1600,0,1,0,0,0,0,0,0,15292.769999999999,35683.13,SRV-Personal And Household Goods Repair And Maintenance,SRV,16,0,0,0,0,1,0,0,0,0.0,0,2.9014684983420183,0.06661025797972887,371,11754.347266411725,74966.20547909825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.29009162794859,33.29009162794859,0.0,0.0
54,55,54,0,5,03,8,2,17,40,52,8200.0,8200.0,8470,1.0,1,2023HU0737693,0,0.0,0,0,1200,1.019518,4,4,72,2,2916,0,1,0,0,0,0,0,0,8360.0476,8360.0476,SCA-Child Care Services,SCA,15,0,0,0,0,0,1,0,0,0.0,0,2.9014684983420183,0.06661025797972887,371,12116.579307692306,12116.394595900194,397.36168036496554,157896.30502246902,2705.290718361197,397.36168036496554,0.0,0.0,0.0,0.011992548293464198,32.13130320502585,34.917475280867365,2.786172075841513,8.671207818939978
48,47,49,0,3,03,1,2,21,40,52,55000.0,83800.0,0570,1.0,0,2023HU0737819,1,0.0,0,0,1000,1.019518,4,4,72,3,2401,0,0,0,1,0,0,0,0,56073.49,85435.6084,"UTL-Electric Power Generation, Transmission And Distribution",UTL,18,1,0,0,0,0,0,0,0,0.0,0,4.015505711072972,0.05571141487096838,575,56073.49,111582.97916327194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.68605164015968,41.68605164015968,0.0,0.0
88,99,50,0,1,03,1,2,21,40,52,48000.0,98000.0,2190,1.0,0,2023HU0737820,0,2.0,2,0,400,1.019518,2,2,72,4,2500,0,0,0,1,0,0,0,1,48936.863999999994,99912.764,MFG-Pharmaceutical And Medicine,MFG,10,0,1,0,0,0,0,0,0,2.0,0,10.098647716710143,0.14513647666689244,659,22608.719544731906,46286.71465171145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.07627059192362,42.07627059192362,0.0,0.0
495,173,44,0,1,03,1,2,21,50,52,17900.0,61300.0,8191,1.0,0,2023HU0737825,1,0.0,0,0,300,1.019518,4,4,72,3,1936,0,0,0,1,0,0,0,1,18249.372199999998,62496.4534,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",MED,9,0,0,0,0,0,1,0,0,0.0,0,7.1568657970924265,0.0855908756145624,413,31001.661913100696,63416.817980247666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.434153713011355,37.434153713011355,0.0,0.0
93,122,35,0,1,03,1,2,21,40,52,30000.0,57000.0,5171,1.0,0,2023HU0737943,0,0.0,0,0,1800,1.019518,4,4,72,2,1225,0,0,0,1,0,0,0,1,30585.539999999997,58112.526,RET-Clothing And Clothing Accessories Retailers,RET,14,0,0,1,0,0,0,0,0,0.0,0,6.303287380699894,0.11058868333553046,583,8733.957915676228,16304.550386997764,0.0,0.0,1484.8404196331467,0.0,0.0,0.0,0.0,0.0,36.48856655422418,38.28109173422472,1.7925251800005384,4.912566727817985
48,48,59,0,1,03,2,2,20,40,52,30900.0,37300.0,8191,1.0,0,2023HU0738116,0,0.0,1,0,2100,1.019518,4,1,72,5,3481,0,0,1,0,0,0,0,1,31503.1062,38028.0214,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",MED,9,0,0,0,0,0,1,0,0,0.0,0,4.888446514423077,0.07949317081396189,431,36418.59622169123,98960.97997839721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.566328202919244,35.566328202919244,0.0,0.0
204,171,42,0,1,03,9,2,21,40,52,30600.0,50600.0,9170,1.0,1,2023HU0738607,0,2.0,2,0,1000,1.019518,2,2,72,4,1764,0,0,0,1,0,0,0,1,31197.250799999998,51587.610799999995,"SRV-Civic, Social, Advocacy Organizations, And Grantmaking And Giving Services",SRV,16,0,0,0,0,1,0,0,0,2.0,0,4.015505711072972,0.05571141487096838,575,11407.466712752524,30505.07721488273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.12698667400759,38.12698667400759,0.0,0.0
982,228,48,0,5,03,1,2,21,40,52,7200.0,18000.0,9370,1.0,1,2023HU0738705,1,0.0,1,0,100,1.019518,4,2,72,3,2304,0,0,0,1,0,0,0,0,7340.5296,18351.323999999997,ADM-Executive Offices And Legislative Bodies,ADM,1,0,0,0,0,1,0,0,0,0.0,0,7.510778307238485,0.1327836599625981,732,20824.541149878736,20824.113665242803,0.0,0.0,3831.750744820367,0.0,0.0,0.0,0.0,0.0,36.883447472665836,41.50920361639561,4.625756143729774,12.541550372041286
47,48,60,0,3,03,1,2,21,40,52,39000.0,39000.0,6881,1.0,0,2023HU0739057,0,0.0,0,0,1101,1.019518,4,4,72,1,3600,0,0,0,1,0,0,0,0,39761.202,39761.202,"FIN-Credit Unions, And Savings Institutions And Other Depository Credit Intermediation",FIN,7,0,0,0,1,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,33363.30454493083,33363.30454493083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.45619922575813,39.45619922575813,0.0,0.0
217,170,62,0,1,01,8,5,16,40,52,34300.0,34300.0,4881,1.0,0,2023HU0739475,0,0.0,0,0,2000,1.019518,4,4,72,2,3844,0,1,0,0,0,0,0,1,34969.467399999994,34969.467399999994,RET-Hardware Retailers,RET,14,0,0,1,0,0,0,0,0,0.0,0,6.013078089461713,0.12033076703735386,783,15397.957475050143,30912.167973592415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.798161943428994,31.798161943428994,0.0,0.0
39,39,64,0,3,03,9,2,23,48,52,75000.0,75000.0,6991,1.0,0,2023HU0739528,0,0.0,0,0,1101,1.019518,4,4,72,1,4096,0,0,0,0,1,0,0,0,76463.84999999999,76463.84999999999,FIN-Insurance Carriers,FIN,7,0,0,0,1,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,33363.30454493083,33363.30454493083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.29835517187996,41.29835517187996,0.0,0.0
101,75,75,0,1,03,1,2,21,20,50,4200.0,77350.0,4585,1.0,0,2023HU0739738,2,0.0,0,0,2200,1.019518,4,4,72,2,5625,0,0,0,1,0,0,0,1,4281.9756,78859.71729999999,WHL-Wholesale Trade Agents And Brokers,WHL,20,0,0,1,0,0,0,0,0,0.0,0,3.2887874195516544,0.045960192845217324,247,83804.3796,83804.09510181705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.883987114785754,28.883987114785754,0.0,0.0
130,152,28,0,5,03,8,2,19,40,52,30000.0,58000.0,6871,1.0,1,2023HU0739891,0,2.0,2,0,1300,1.019518,3,3,72,4,784,0,0,1,0,0,0,0,0,30585.539999999997,59132.043999999994,"FIN-Monetary Authorities-Central Bank, And Commerical Banking",FIN,7,0,0,0,1,0,0,1,0,0.0,0,4.494460316354261,0.07911436174626973,758,35800.84069427095,67703.43878457275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.73534474582969,35.73534474582969,0.0,0.0
150,151,55,0,1,03,1,2,21,40,52,36600.0,116300.0,7860,1.0,0,2023HU0740215,1,0.0,0,0,2000,1.019518,4,4,72,3,3025,0,0,0,1,0,0,0,1,37314.358799999995,118569.94339999999,EDU-Elementary And Secondary Schools,EDU,4,0,0,0,0,0,1,0,0,0.0,0,6.013078089461713,0.12033076703735386,783,22881.407745650144,54091.044282108414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23623818974741,38.23623818974741,0.0,0.0
164,151,25,0,5,03,1,2,21,40,52,43700.0,116300.0,8191,1.0,0,2023HU0740215,1,0.0,0,0,2000,1.019518,4,4,72,3,625,0,0,0,1,0,0,0,0,44552.93659999999,118569.94339999999,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",MED,9,0,0,0,0,0,1,0,0,0.0,0,6.013078089461713,0.12033076703735386,783,31209.894324439152,54091.044282108414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.780817417817396,36.780817417817396,0.0,0.0
104,79,40,0,5,03,9,2,20,40,52,20800.0,44900.0,7980,1.0,0,2023HU0740835,0,1.0,1,0,900,1.019518,2,2,72,3,1600,0,0,1,0,0,0,0,0,21205.9744,45776.358199999995,MED-Offices Of Dentists,MED,9,0,0,0,0,0,1,0,0,0.0,0,5.055797238509552,0.08522458255736877,755,14497.088890909086,32992.812048191445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.666635078161576,35.666635078161576,0.0,0.0
50,80,25,0,5,03,1,2,19,40,52,31200.0,56200.0,6871,1.0,1,2023HU0741021,0,0.0,0,0,100,1.019518,4,4,72,2,625,0,0,1,0,0,0,0,0,31808.9616,57296.91159999999,"FIN-Monetary Authorities-Central Bank, And Commerical Banking",FIN,7,0,0,0,1,0,0,0,0,0.0,0,7.510778307238485,0.1327836599625981,732,38587.355007697,51856.20286804273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.04651209313697,36.04651209313697,0.0,0.0
48,39,58,0,3,03,1,2,16,30,52,21000.0,34000.0,8470,1.0,1,2023HU0742345,0,1.0,1,0,1300,1.019518,2,2,72,4,3364,0,1,0,0,0,0,0,0,21409.877999999997,34663.612,SCA-Child Care Services,SCA,15,0,0,0,0,0,1,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,16576.009842366104,82243.80206099324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.508999194616784,32.508999194616784,0.0,0.0
60,55,57,0,3,03,8,2,21,40,52,30000.0,47000.0,6871,1.0,0,2023HU0743311,0,0.0,0,0,800,1.019518,4,4,72,2,3249,0,0,0,1,0,0,0,0,30585.539999999997,47917.346,"FIN-Monetary Authorities-Central Bank, And Commerical Banking",FIN,7,0,0,0,1,0,0,0,0,0.0,0,6.9687724951153465,0.10189418680600915,630,38346.50871766586,71044.50618709902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.303988902741004,39.303988902741004,0.0,0.0
60,59,46,0,5,03,8,2,20,30,52,7900.0,7900.0,8370,1.0,1,2023HU0743520,0,0.0,0,0,200,1.019518,4,4,72,1,2116,0,0,1,0,0,0,0,0,8054.1921999999995,8054.1921999999995,SCA-Individual And Family Services,SCA,15,0,0,0,0,0,1,0,0,0.0,0,6.114307818770852,0.12014854729483725,668,20221.612193103443,20221.612193103443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.17949604882107,35.17949604882107,0.0,0.0
49,50,56,0,1,03,9,2,21,40,52,36800.0,81700.0,8191,1.0,1,2023HU0743535,0,0.0,0,0,2000,1.019518,4,4,72,3,3136,0,0,0,1,0,0,0,1,37518.2624,83294.6206,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",MED,9,0,0,0,0,0,1,0,0,0.0,0,6.013078089461713,0.12033076703735386,783,31209.894324439152,87218.36722346745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.106300479954356,38.106300479954356,0.0,0.0
218,219,60,0,1,02,8,4,21,32,49,19100.0,131300.0,5171,0.0,0,2023HU0743629,0,0.0,0,0,900,1.019518,4,4,72,3,3600,0,0,0,1,0,0,0,1,19472.7938,133862.71339999998,RET-Clothing And Clothing Accessories Retailers,RET,14,0,0,1,0,0,0,0,0,0.0,0,5.055797238509552,0.08522458255736877,755,15791.126920658364,47821.88562732719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7651782359644,34.7651782359644,0.0,0.0
308,219,26,0,5,02,9,1,21,40,52,18200.0,131300.0,4881,1.0,0,2023HU0743629,0,0.0,0,0,900,1.019518,4,4,72,3,676,0,0,0,1,0,0,0,0,18555.2276,133862.71339999998,RET-Hardware Retailers,RET,14,0,0,1,0,0,0,0,0,0.0,0,5.055797238509552,0.08522458255736877,755,15791.126920658364,47821.88562732719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.81506878518866,33.81506878518866,0.0,0.0
119,138,43,0,3,01,1,1,21,20,40,25000.0,103000.0,8680,1.0,0,2023HU0744371,0,2.0,2,0,1102,1.019518,3,3,72,4,1849,0,0,0,1,0,0,0,0,25487.949999999997,105010.35399999999,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,1,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,12624.129973910816,33745.96411372076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07437473290684,37.07437473290684,0.0,0.0
239,239,80,0,5,03,9,2,21,40,52,40000.0,73600.0,4380,1.0,0,2023HU0744479,1,0.0,0,0,1101,1.019518,4,4,72,1,6400,0,0,0,1,0,0,0,0,40780.719999999994,75036.5248,"WHL-Drugs, Druggists' Sundries, And Chemical And Allied Products Merchant Wholesalers",WHL,20,0,0,1,0,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,31832.98649546827,31832.98649546827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.55482327150922,29.55482327150922,0.0,0.0
127,128,59,0,1,03,1,2,21,50,52,52000.0,77700.0,5171,1.0,1,2023HU0744563,1,0.0,0,0,300,1.019518,4,4,72,4,3481,0,0,0,1,0,0,0,1,53014.935999999994,79216.5486,RET-Clothing And Clothing Accessories Retailers,RET,14,0,0,1,0,0,0,0,0,0.0,0,7.1568657970924265,0.0855908756145624,413,21450.60643702564,30846.31475173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.58118757621004,37.58118757621004,0.0,0.0
128,128,29,0,1,03,8,2,19,40,52,40000.0,80000.0,5191,1.0,0,2023HU0744947,0,2.0,2,0,900,1.019518,3,3,72,4,841,0,0,1,0,0,0,0,1,40780.719999999994,81561.43999999999,"RET-Jewelry, Luggage, And Leather Goods Retailers",RET,14,0,0,1,0,0,0,1,0,2.0,1,5.055797238509552,0.08522458255736877,755,15791.126920658364,29308.202224776487,0.0,0.0,2800.9276758568085,0.0,0.0,0.0,0.0,0.0,33.86173831428208,37.24306692033805,3.3813286060559733,9.985691149913025
152,152,53,0,3,05,8,4,16,40,52,20000.0,27500.0,8680,1.0,0,2023HU0744957,0,0.0,1,0,300,1.019518,4,2,72,3,2809,0,1,0,0,0,0,0,0,20390.359999999997,28036.745,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,7.1568657970924265,0.0855908756145624,413,7679.074825151999,42328.8708686605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.525928233959796,33.525928233959796,0.0,0.0
76,77,40,0,1,03,1,2,21,40,52,13000.0,86000.0,4796,1.0,0,2023HU0745145,0,2.0,2,0,1400,1.019518,2,2,72,4,1600,0,0,0,1,0,0,0,1,13253.733999999999,87678.548,RET-Electronics And Appliance Retailers,RET,14,0,0,1,0,0,0,0,0,2.0,0,4.2574845220931214,0.062304137180691305,408,21594.736313368354,38684.2175821316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.139649672280264,35.139649672280264,0.0,0.0
32,49,54,0,1,03,9,2,21,40,52,36400.0,86400.0,9170,1.0,0,2023HU0745514,0,0.0,0,0,1400,1.019518,4,4,72,4,2916,0,0,0,1,0,0,0,1,37110.4552,88086.35519999999,"SRV-Civic, Social, Advocacy Organizations, And Grantmaking And Giving Services",SRV,16,0,0,0,0,1,0,0,0,0.0,0,4.2574845220931214,0.062304137180691305,408,11319.51160491228,115425.92505141745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.616466543785926,38.616466543785926,0.0,0.0
163,163,47,0,3,03,1,2,18,30,52,12000.0,12000.0,8680,1.0,1,2023HU0745550,0,0.0,0,0,700,1.019518,4,4,72,1,2209,0,0,1,0,0,0,0,0,12234.215999999999,12234.215999999999,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,8.957306297088644,0.11285779917304198,634,8687.702408412619,8687.702408412619,0.0,0.0,860.3148157109669,0.0,0.0,0.0,0.0,0.0,35.48495776249599,36.52354477124029,1.038587008744301,2.926837381900402
56,38,40,0,1,03,9,2,16,6,42,22000.0,42000.0,8090,1.0,0,2023HU0745566,0,2.0,2,0,1400,1.019518,2,2,72,4,1600,0,1,0,0,0,0,0,1,22429.395999999997,42819.755999999994,MED-Outpatient Care Centers,MED,9,0,0,0,0,0,1,0,0,2.0,0,4.2574845220931214,0.062304137180691305,408,30884.293304876286,46967.63685612953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33681679621082,33.33681679621082,0.0,0.0
145,145,72,0,1,03,9,2,22,4,40,4300.0,128900.0,7870,1.0,0,2023HU0746479,2,0.0,0,0,300,1.019518,4,4,72,2,5184,0,0,0,0,1,0,0,1,4383.9274,131415.87019999998,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",EDU,4,0,0,0,0,0,1,0,0,0.0,0,7.1568657970924265,0.0855908756145624,413,19322.26984162601,42271.75913714258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.22141218954079,31.22141218954079,0.0,0.0
86,86,60,0,1,03,9,2,21,40,52,23600.0,26600.0,6890,1.0,0,2023HU0746707,1,0.0,0,0,100,1.019518,4,4,72,2,3600,0,0,0,1,0,0,0,1,24060.624799999998,27119.178799999998,FIN-Nondepository Credit Intermediation And Related Activities,FIN,7,0,0,0,1,0,0,0,0,0.0,0,7.510778307238485,0.1327836599625981,732,38587.355007697,38587.12621063375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.14359708483452,38.14359708483452,0.0,0.0
62,62,59,0,3,01,1,1,21,40,52,40000.0,40000.0,6180,1.0,0,2023HU0746793,0,0.0,0,0,2100,1.019518,4,4,72,1,3481,0,0,0,1,0,0,0,0,40780.719999999994,40780.719999999994,"TRN-Transit And Ground Passenger Transportation, Except Taxi And Limousine Service",TRN,17,0,0,1,0,0,0,0,0,0.0,0,4.888446514423077,0.07949317081396189,431,18172.61538505747,18172.61538505747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.71644119691573,36.71644119691573,0.0,0.0
59,58,34,0,5,03,8,2,21,35,52,25000.0,25000.0,7860,1.0,1,2023HU0746963,0,1.0,1,0,1400,1.019518,2,2,72,2,1156,0,0,0,1,0,0,0,0,25487.949999999997,25487.949999999997,EDU-Elementary And Secondary Schools,EDU,4,0,0,0,0,0,1,0,0,0.0,0,4.2574845220931214,0.062304137180691305,408,23204.501551466667,23204.158345678163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.87770559273344,36.87770559273344,0.0,0.0
107,108,50,0,1,03,9,2,22,30,52,30600.0,71200.0,7860,1.0,0,2023HU0747269,0,0.0,0,0,1500,1.019518,4,4,72,5,2500,0,0,0,0,1,0,0,1,31197.250799999998,72589.6816,EDU-Elementary And Secondary Schools,EDU,4,0,0,0,0,0,1,0,0,0.0,0,4.935338594389125,0.08030826016787515,488,22451.03813505917,57296.85940733231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.20669986667116,38.20669986667116,0.0,0.0
68,69,62,0,5,03,8,2,21,40,52,0.0,3600.0,0170,1.0,0,2023HU0747472,0,0.0,0,0,500,1.019518,4,4,72,1,3844,0,0,0,1,0,0,0,0,0.0,3670.2648,AGR-Crop Production,AGR,2,1,0,0,0,0,0,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,2555.0497116564416,2555.0497116564416,1388.5312039238152,1928018.9042701195,2647.401588285396,0.0,0.0,1388.5312039238152,0.0,0.04190647549291598,34.0724789406827,35.59220916386898,1.5197302231862793,4.4602866314247365
367,192,42,0,1,03,9,2,20,10,26,2200.0,56300.0,8590,1.0,0,2023HU0747762,0,2.0,2,0,2200,1.019518,2,2,72,5,1764,0,0,1,0,0,0,0,1,2242.9395999999997,57398.863399999995,"ENT-Other Amusement, Gambling, And Recreation Industries",ENT,5,0,0,0,0,0,1,0,0,2.0,0,3.2887874195516544,0.045960192845217324,247,10725.060165271872,92830.89719699643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.055961178683255,34.055961178683255,0.0,0.0
353,192,25,0,5,03,9,2,21,20,26,4100.0,56300.0,7890,1.0,0,2023HU0747762,0,2.0,2,0,2200,1.019518,2,2,72,5,625,0,0,0,1,0,0,0,0,4180.0238,57398.863399999995,"EDU-Other Schools And Instruction, And Educational Support Services",EDU,4,0,0,0,0,0,1,0,0,0.0,0,3.2887874195516544,0.045960192845217324,247,19768.4027879397,92830.89719699643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.899511568425794,32.899511568425794,0.0,0.0
129,48,39,0,5,03,9,2,22,45,52,45000.0,60900.0,7860,1.0,1,2023HU0747853,1,0.0,0,0,200,1.019518,4,4,72,2,1521,0,0,0,0,1,0,0,0,45878.31,62088.646199999996,EDU-Elementary And Secondary Schools,EDU,4,0,0,0,0,0,1,0,0,0.0,0,6.114307818770852,0.12014854729483725,668,19066.574084775086,19066.399702228064,0.0,0.0,1651.3738236900604,0.0,0.0,0.0,0.0,0.0,39.356901008925355,41.35046821077291,1.9935672018475543,5.065356140198776
68,63,56,0,1,03,1,2,24,40,52,38400.0,89400.0,8470,1.0,0,2023HU0748238,0,0.0,0,0,700,1.019518,4,4,72,4,3136,0,0,0,0,1,0,0,1,39149.4912,91144.9092,SCA-Child Care Services,SCA,15,0,0,0,0,0,1,0,0,0.0,0,8.957306297088644,0.11285779917304198,634,26016.50938461538,78322.61995957172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.16068584113884,38.16068584113884,0.0,0.0
214,77,22,0,5,03,8,2,16,40,52,23500.0,23500.0,3990,1.0,1,2023HU0748311,0,0.0,0,0,400,1.019518,4,4,72,4,484,0,1,0,0,0,0,0,0,23958.673,23958.673,MFG-Not Specified Manufacturing Industries,MFG,10,0,1,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,22608.719544731906,22608.216186558562,545.4475020066689,297512.97744531505,4753.3383238078795,545.4475020066689,0.0,0.0,0.0,0.01646184278100591,33.01724563005334,38.09708461681488,5.079838986761544,15.385411138407362
164,138,36,0,1,03,8,2,22,50,52,75000.0,184000.0,5081,1.0,0,2023HU0748616,0,1.0,1,1,1200,1.019518,1,1,72,3,1296,0,0,0,0,1,0,0,1,76463.84999999999,187591.31199999998,"RET-Health And Personal Care, Except Pharmacies And Drug, Retailers",RET,14,0,0,1,0,0,0,1,1,1.0,1,2.9014684983420183,0.06661025797972887,371,33759.98187887749,89817.29277397566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.94524619829043,38.94524619829043,0.0,0.0
136,115,61,0,1,03,9,2,21,40,52,18000.0,112000.0,5081,1.0,0,2023HU0748984,1,0.0,0,0,800,1.019518,4,4,72,3,3721,0,0,0,1,0,0,0,1,18351.323999999997,114186.01599999999,"RET-Health And Personal Care, Except Pharmacies And Drug, Retailers",RET,14,0,0,1,0,0,0,0,0,0.0,0,6.9687724951153465,0.10189418680600915,630,13310.426934909856,64598.36182528597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.46222186211047,34.46222186211047,0.0,0.0
122,140,37,0,1,03,9,2,22,40,52,25000.0,55000.0,7860,1.0,0,2023HU0749387,0,0.0,0,0,600,1.019518,4,4,72,2,1369,0,0,0,0,1,0,0,1,25487.949999999997,56073.49,EDU-Elementary And Secondary Schools,EDU,4,0,0,0,0,0,1,0,0,0.0,0,7.898558578086051,0.11702992978204214,649,24675.048010593116,53342.16883243927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48242348401821,37.48242348401821,0.0,0.0
